dataset,model,layer,checkpoint,seed,gauge_seed,trial,gauge_type,condition_number,d_out,d_in,R,r,normalized_rank,alpha,spectrum,full_update_error,dense_optimal_error,sp_plus_dense_error_gap,compact_path_no_dense_intermediate,method,broadcast_error,excess_error,numerical_checks_passed
synthetic,structured_low_rank_update,aggregate,N/A,42,10063,21,orthogonal,1.0000000000000009e+00,128,96,16,12,7.5000000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.9629509716790361e-16,8.1111783131660592e-02,4.1633363423443370e-17,True,SP+ (compact QR),8.1111783131660634e-02,4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10063,21,orthogonal,1.0000000000000009e+00,128,96,16,13,8.1250000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.9629509716790361e-16,6.2140350202280752e-02,1.3877787807814457e-17,True,RBLA prefix,4.0486484477202161e-01,3.4272449456974086e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10063,21,orthogonal,1.0000000000000009e+00,128,96,16,13,8.1250000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.9629509716790361e-16,6.2140350202280752e-02,1.3877787807814457e-17,True,SP+ (compact QR),6.2140350202280766e-02,1.3877787807814457e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10063,21,orthogonal,1.0000000000000009e+00,128,96,16,14,8.7500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.9629509716790361e-16,4.5162988322582427e-02,1.3877787807814457e-17,True,RBLA prefix,3.8693424585083991e-01,3.4177125752825749e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10063,21,orthogonal,1.0000000000000009e+00,128,96,16,14,8.7500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.9629509716790361e-16,4.5162988322582427e-02,1.3877787807814457e-17,True,SP+ (compact QR),4.5162988322582441e-02,1.3877787807814457e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10063,21,orthogonal,1.0000000000000009e+00,128,96,16,15,9.3750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.9629509716790361e-16,2.8610399848168096e-02,2.7755575615628914e-17,True,RBLA prefix,3.3481194030889044e-01,3.0620154046072234e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10063,21,orthogonal,1.0000000000000009e+00,128,96,16,15,9.3750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.9629509716790361e-16,2.8610399848168096e-02,2.7755575615628914e-17,True,SP+ (compact QR),2.8610399848168124e-02,2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10063,21,orthogonal,1.0000000000000009e+00,128,96,16,16,1.0000000000000000e+00,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.9629509716790361e-16,3.5748184309371709e-16,1.5237141781618077e-15,True,RBLA prefix,4.0024743295413388e-16,4.2765589860416790e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10063,21,orthogonal,1.0000000000000009e+00,128,96,16,16,1.0000000000000000e+00,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),3.9629509716790361e-16,3.5748184309371709e-16,1.5237141781618077e-15,True,SP+ (compact QR),1.8811960212555248e-15,1.5237141781618077e-15,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,1,6.2500000000000000e-02,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,8.1839559641051096e-01,5.5511151231257827e-16,True,RBLA prefix,9.6139986760155260e-01,1.4300427119104164e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,1,6.2500000000000000e-02,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,8.1839559641051096e-01,5.5511151231257827e-16,True,SP+ (compact QR),8.1839559641051152e-01,5.5511151231257827e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,2,1.2500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,6.6963607268776948e-01,2.2204460492503131e-16,True,RBLA prefix,8.7577689406535275e-01,2.0614082137758327e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,2,1.2500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,6.6963607268776948e-01,2.2204460492503131e-16,True,SP+ (compact QR),6.6963607268776970e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,3,1.8750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,5.4775101425531991e-01,0.0000000000000000e+00,True,RBLA prefix,8.6043683565075646e-01,3.1268582139543655e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,3,1.8750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,5.4775101425531991e-01,0.0000000000000000e+00,True,SP+ (compact QR),5.4775101425531991e-01,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,4,2.5000000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,4.4784843005200120e-01,5.5511151231257827e-17,True,RBLA prefix,8.1973956380524970e-01,3.7189113375324850e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,4,2.5000000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,4.4784843005200120e-01,5.5511151231257827e-17,True,SP+ (compact QR),4.4784843005200126e-01,5.5511151231257827e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,5,3.1250000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,3.6591829985941965e-01,1.6653345369377348e-16,True,RBLA prefix,7.7572308994252770e-01,4.0980479008310805e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,5,3.1250000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,3.6591829985941965e-01,1.6653345369377348e-16,True,SP+ (compact QR),3.6591829985941948e-01,-1.6653345369377348e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,6,3.7500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,2.9867141576055672e-01,1.1102230246251565e-16,True,RBLA prefix,7.4024781082502367e-01,4.4157639506446694e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,6,3.7500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,2.9867141576055672e-01,1.1102230246251565e-16,True,SP+ (compact QR),2.9867141576055661e-01,-1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,7,4.3750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,2.4340695871042151e-01,0.0000000000000000e+00,True,RBLA prefix,6.8623910615933825e-01,4.4283214744891675e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,7,4.3750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,2.4340695871042151e-01,0.0000000000000000e+00,True,SP+ (compact QR),2.4340695871042151e-01,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,8,5.0000000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,1.9790331679071049e-01,8.3266726846886741e-17,True,RBLA prefix,6.5084642395123571e-01,4.5294310716052522e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,8,5.0000000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,1.9790331679071049e-01,8.3266726846886741e-17,True,SP+ (compact QR),1.9790331679071058e-01,8.3266726846886741e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,9,5.6250000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,1.6032740033014869e-01,2.7755575615628914e-17,True,RBLA prefix,5.5821873156208734e-01,3.9789133123193865e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,9,5.6250000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,1.6032740033014869e-01,2.7755575615628914e-17,True,SP+ (compact QR),1.6032740033014867e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,10,6.2500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,1.2915804032521855e-01,0.0000000000000000e+00,True,RBLA prefix,5.0630141087600045e-01,3.7714337055078190e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,10,6.2500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,1.2915804032521855e-01,0.0000000000000000e+00,True,SP+ (compact QR),1.2915804032521855e-01,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,11,6.8750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,1.0311862449273031e-01,4.1633363423443370e-17,True,RBLA prefix,4.3713844573726801e-01,3.3401982124453772e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,11,6.8750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,1.0311862449273031e-01,4.1633363423443370e-17,True,SP+ (compact QR),1.0311862449273035e-01,4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,12,7.5000000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,8.1111783131660592e-02,2.7755575615628914e-17,True,RBLA prefix,4.0111435153666058e-01,3.2000256840499997e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,12,7.5000000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,8.1111783131660592e-02,2.7755575615628914e-17,True,SP+ (compact QR),8.1111783131660620e-02,2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,13,8.1250000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,6.2140350202280752e-02,1.3877787807814457e-17,True,RBLA prefix,3.5007803111153402e-01,2.8793768090925326e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,13,8.1250000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,6.2140350202280752e-02,1.3877787807814457e-17,True,SP+ (compact QR),6.2140350202280766e-02,1.3877787807814457e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,14,8.7500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,4.5162988322582427e-02,2.7755575615628914e-17,True,RBLA prefix,2.8378527458950548e-01,2.3862228626692306e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,14,8.7500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,4.5162988322582427e-02,2.7755575615628914e-17,True,SP+ (compact QR),4.5162988322582455e-02,2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,15,9.3750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,2.8610399848168096e-02,2.7755575615628914e-17,True,RBLA prefix,1.7910230240064429e-01,1.5049190255247619e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,15,9.3750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,2.8610399848168096e-02,2.7755575615628914e-17,True,SP+ (compact QR),2.8610399848168124e-02,2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,16,1.0000000000000000e+00,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,3.5748184309371709e-16,1.0179774753220102e-15,True,RBLA prefix,4.1434900853512405e-16,5.6867165441406964e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10064,22,orthogonal,1.0000000000000009e+00,128,96,16,16,1.0000000000000000e+00,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1425982133929480e-16,3.5748184309371709e-16,1.0179774753220102e-15,True,SP+ (compact QR),1.3754593184157273e-15,1.0179774753220102e-15,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,1,6.2500000000000000e-02,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,8.1839559641051096e-01,5.5511151231257827e-16,True,RBLA prefix,9.5972021128913709e-01,1.4132461487862613e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,1,6.2500000000000000e-02,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,8.1839559641051096e-01,5.5511151231257827e-16,True,SP+ (compact QR),8.1839559641051152e-01,5.5511151231257827e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,2,1.2500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,6.6963607268776948e-01,2.2204460492503131e-16,True,RBLA prefix,9.4282593843505280e-01,2.7318986574728332e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,2,1.2500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,6.6963607268776948e-01,2.2204460492503131e-16,True,SP+ (compact QR),6.6963607268776970e-01,2.2204460492503131e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,3,1.8750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,5.4775101425531991e-01,0.0000000000000000e+00,True,RBLA prefix,9.0637064839886350e-01,3.5861963414354359e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,3,1.8750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,5.4775101425531991e-01,0.0000000000000000e+00,True,SP+ (compact QR),5.4775101425531991e-01,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,4,2.5000000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,4.4784843005200120e-01,1.1102230246251565e-16,True,RBLA prefix,8.2945628186554654e-01,3.8160785181354534e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,4,2.5000000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,4.4784843005200120e-01,1.1102230246251565e-16,True,SP+ (compact QR),4.4784843005200131e-01,1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,5,3.1250000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,3.6591829985941965e-01,1.6653345369377348e-16,True,RBLA prefix,8.1936361549233205e-01,4.5344531563291240e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,5,3.1250000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,3.6591829985941965e-01,1.6653345369377348e-16,True,SP+ (compact QR),3.6591829985941948e-01,-1.6653345369377348e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,6,3.7500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,2.9867141576055672e-01,1.1102230246251565e-16,True,RBLA prefix,7.7429576593193239e-01,4.7562435017137566e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,6,3.7500000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,2.9867141576055672e-01,1.1102230246251565e-16,True,SP+ (compact QR),2.9867141576055661e-01,-1.1102230246251565e-16,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,7,4.3750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,2.4340695871042151e-01,0.0000000000000000e+00,True,RBLA prefix,6.8181328327139512e-01,4.3840632456097361e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,7,4.3750000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,2.4340695871042151e-01,0.0000000000000000e+00,True,SP+ (compact QR),2.4340695871042151e-01,0.0000000000000000e+00,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,8,5.0000000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,1.9790331679071049e-01,8.3266726846886741e-17,True,RBLA prefix,6.4682344566267191e-01,4.4892012887196142e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,8,5.0000000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,1.9790331679071049e-01,8.3266726846886741e-17,True,SP+ (compact QR),1.9790331679071058e-01,8.3266726846886741e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,9,5.6250000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,1.6032740033014869e-01,0.0000000000000000e+00,True,RBLA prefix,5.8804062298927384e-01,4.2771322265912515e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,10065,23,orthogonal,1.0000000000000011e+00,128,96,16,9,5.6250000000000000e-01,3.0000000000000000e+00,normalized exp(-alpha*i/(R-1)),4.1431847308591290e-16,1.6032740033014869e-01,0.0000000000000000e+00,True,SP+ (compact QR),1.6032740033014869e-01,0.0000000000000000e+00,True
