dataset,model,layer,checkpoint,seed,trial,d_out,d_in,R,r,alpha,target_condition_number,actual_condition_number,condition_relative_error,smallest_gauge_singular_value,b_gauge_frobenius_norm,a_gauge_frobenius_norm,full_update_error,dense_optimal_error,sp_plus_dense_error_gap,compact_full_reconstruction_error,compact_path_no_dense_intermediate,gauge_construction,method,broadcast_error,excess_error,numerical_checks_passed
synthetic,structured_low_rank_update,aggregate,N/A,42,88,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000009e+00,1.7763568394002506e-16,4.4721359549995776e-01,2.0347057557670483e+00,2.1238285343947294e+00,4.6264479311715683e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3482422828569205e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,88,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.4999999999999991e+00,1.1842378929335003e-16,3.6514837167011077e-01,2.2834916341633051e+00,2.3929698739931573e+00,4.9895168786898865e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.7013157862579554e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,9.4112825952996049e-01,8.2350856918581583e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,88,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.4999999999999991e+00,1.1842378929335003e-16,3.6514837167011077e-01,2.2834916341633051e+00,2.3929698739931573e+00,4.9895168786898865e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.7013157862579554e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,88,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999982e+00,1.7763568394002506e-16,3.1622776601683800e-01,2.5039979573412237e+00,2.6269697565717882e+00,5.2911623504145878e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5765401783026162e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,1.0720609034861324e+00,9.5444121314198771e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,88,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999982e+00,1.7763568394002506e-16,3.1622776601683800e-01,2.5039979573412237e+00,2.6269697565717882e+00,5.2911623504145878e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5765401783026162e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999956e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.3089373494898403e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6892610681905369e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.2244852740684309e-01,5.0482883706269843e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999956e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.3089373494898403e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.6892610681905369e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999996e+00,2.9605947323337506e-16,8.1649658092772637e-01,1.6658005373189215e+00,1.6766124244779794e+00,3.2068864141174650e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3444632124502221e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.2766882552227632e-01,5.1004913517813166e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.4999999999999996e+00,2.9605947323337506e-16,8.1649658092772637e-01,1.6658005373189215e+00,1.6766124244779794e+00,3.2068864141174650e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3444632124502221e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000009e+00,4.4408920985006262e-16,7.0710678118654746e-01,1.7121151849944187e+00,1.7287406469897153e+00,3.9523575470047875e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3512282237996105e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.3831712226942772e-01,5.2069743192528306e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000009e+00,4.4408920985006262e-16,7.0710678118654746e-01,1.7121151849944187e+00,1.7287406469897153e+00,3.9523575470047875e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3512282237996105e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,2.9999999999999991e+00,2.9605947323337506e-16,5.7735026918962606e-01,1.8249954257314269e+00,1.8447960658135507e+00,4.1517658725581575e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3710422184276110e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.6600671311657378e-01,5.4838702277242912e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,2.9999999999999991e+00,2.9605947323337506e-16,5.7735026918962606e-01,1.8249954257314269e+00,1.8447960658135507e+00,4.1517658725581575e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3710422184276110e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,4.9999999999999973e+00,5.3290705182007512e-16,4.4721359549995832e-01,2.0525734035346943e+00,2.0642607946610561e+00,4.0004560945235049e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.7870157051868267e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.3225714283327548e-01,6.1463745248913082e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,4.9999999999999973e+00,5.3290705182007512e-16,4.4721359549995832e-01,2.0525734035346943e+00,2.0642607946610561e+00,4.0004560945235049e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.7870157051868267e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000009e+00,1.1842378929335003e-16,3.6514837167011083e-01,2.3083054662798728e+00,2.3010688099531955e+00,4.3604223847587105e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5263883745235529e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.2425714228544877e-01,7.0663745194130412e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000009e+00,1.1842378929335003e-16,3.6514837167011083e-01,2.3083054662798728e+00,2.3010688099531955e+00,4.3604223847587105e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5263883745235529e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,3.1622776601683800e-01,2.5349374047462359e+00,2.5062106695838708e+00,4.9738711724384110e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.8304067902571768e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,9.2115974857114336e-01,8.0354005822699870e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,89,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,3.1622776601683800e-01,2.5349374047462359e+00,2.5062106695838708e+00,4.9738711724384110e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.8304067902571768e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999967e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.3844785737371096e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.1406637665058199e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.6494763247958766e-01,5.4732794213544300e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999967e-01,1.6457339059369436e+00,1.6457339059369438e+00,3.3844785737371096e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.1406637665058199e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.5000000000000002e+00,1.4802973661668753e-16,8.1649658092772615e-01,1.6351455355702615e+00,1.7069942675936389e+00,3.4860026824514656e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.9340648604166622e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.7221342462618716e-01,5.5459373428204251e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.5000000000000002e+00,1.4802973661668753e-16,8.1649658092772615e-01,1.6351455355702615e+00,1.7069942675936389e+00,3.4860026824514656e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.9340648604166622e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00,7.0710678118654757e-01,1.6577142931416098e+00,1.7823196179856002e+00,3.2658754884503530e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.9590061815779144e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.8713892310036151e-01,5.6951923275621685e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,0.0000000000000000e+00,7.0710678118654757e-01,1.6577142931416098e+00,1.7823196179856002e+00,3.2658754884503530e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.9590061815779144e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000031e+00,1.0362081563168128e-15,5.7735026918962551e-01,1.7317381615393812e+00,1.9358728477877243e+00,3.3212095059936935e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5068820419548210e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.2645072208850037e-01,6.0883103174435571e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000031e+00,1.0362081563168128e-15,5.7735026918962551e-01,1.7317381615393812e+00,1.9358728477877243e+00,3.3212095059936935e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.5068820419548210e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000027e+00,5.3290705182007512e-16,4.4721359549995782e-01,1.8967183970393786e+00,2.2151026049864546e+00,3.7895612138978005e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.0540806027346822e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,8.2215255568790790e-01,7.0453286534376325e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000027e+00,5.3290705182007512e-16,4.4721359549995782e-01,1.8967183970393786e+00,2.2151026049864546e+00,3.7895612138978005e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.0540806027346822e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000062e+00,8.2896652505345023e-16,3.6514837167011066e-01,2.0877926990950288e+00,2.5134091744089178e+00,4.2346472568994013e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0963165970438617e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,9.5655072378491501e-01,8.3893103344077036e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.5000000000000062e+00,8.2896652505345023e-16,3.6514837167011066e-01,2.0877926990950288e+00,2.5134091744089178e+00,4.2346472568994013e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.0963165970438617e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999982e+00,1.7763568394002506e-16,3.1622776601683800e-01,2.2583635961749380e+00,2.7719589022550886e+00,5.0523105563007606e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3135873034274127e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,1.0985848794062927e+00,9.8096518906214802e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,90,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,9.9999999999999982e+00,1.7763568394002506e-16,3.1622776601683800e-01,2.2583635961749380e+00,2.7719589022550886e+00,5.0523105563007606e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.3135873034274127e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999967e-01,1.6457339059369438e+00,1.6457339059369436e+00,3.1581856387456354e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.3811342098456563e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.0220727392585718e-01,3.8458758358171252e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000009e+00,8.8817841970012523e-16,9.9999999999999967e-01,1.6457339059369438e+00,1.6457339059369436e+00,3.1581856387456354e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.3811342098456563e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.5000000000000000e+00,0.0000000000000000e+00,8.1649658092772626e-01,1.6935466247852562e+00,1.6515410209005317e+00,3.4614830849217804e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2313993254343079e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.0558342609849727e-01,3.8796373575435261e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,1.5000000000000000e+00,1.5000000000000000e+00,0.0000000000000000e+00,8.1649658092772626e-01,1.6935466247852562e+00,1.6515410209005317e+00,3.4614830849217804e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2313993254343079e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,1.9999999999999993e+00,3.3306690738754696e-16,7.0710678118654768e-01,1.7600018864191342e+00,1.6885366889647215e+00,3.3661244438654381e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2552723042608499e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.1269196440613962e-01,3.9507227406199497e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,2.0000000000000000e+00,1.9999999999999993e+00,3.3306690738754696e-16,7.0710678118654768e-01,1.7600018864191342e+00,1.6885366889647215e+00,3.3661244438654381e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.2552723042608499e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00,5.7735026918962595e-01,1.9003304241193308e+00,1.7880633870354092e+00,3.4767719253543501e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.3540352360739159e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.3230848984461643e-01,4.1468879950047177e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,3.0000000000000000e+00,3.0000000000000000e+00,0.0000000000000000e+00,5.7735026918962595e-01,1.9003304241193308e+00,1.7880633870354092e+00,3.4767719253543501e-16,1.1761969034414466e-01,2.7755575615628914e-17,1.3540352360739159e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414463e-01,-2.7755575615628914e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000009e+00,1.7763568394002506e-16,4.4721359549995787e-01,2.1586101744133988e+00,1.9958086571593288e+00,3.7741819931258208e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4554572366825862e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,5.8362063690478216e-01,4.6600094656063751e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,5.0000000000000000e+00,5.0000000000000009e+00,1.7763568394002506e-16,4.4721359549995787e-01,2.1586101744133988e+00,1.9958086571593288e+00,3.7741819931258208e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4554572366825862e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.4999999999999982e+00,2.3684757858670006e-16,3.6514837167011099e-01,2.4341887830528184e+00,2.2310838841620271e+00,4.0777699291071613e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.9829909041637397e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,6.6042699681492556e-01,5.4280730647078090e-01,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,7.5000000000000000e+00,7.4999999999999982e+00,2.3684757858670006e-16,3.6514837167011099e-01,2.4341887830528184e+00,2.2310838841620271e+00,4.0777699291071613e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.9829909041637397e-15,True,Q_left D(kappa) Q_right^T,SP+ (compact QR),1.1761969034414461e-01,-4.1633363423443370e-17,True
synthetic,structured_low_rank_update,aggregate,N/A,42,91,128,96,16,8,4.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000007e+01,7.1054273576010023e-16,3.1622776601683772e-01,2.6719815295343237e+00,2.4395511342066083e+00,4.5976753819962232e-16,1.1761969034414466e-01,4.1633363423443370e-17,1.4085099082501183e-15,True,Q_left D(kappa) Q_right^T,RBLA prefix,7.4470240705068746e-01,6.2708271670654281e-01,True
